"Location","Year","Series","Series Code","Permits"
"Broome County",2013,"Total Units",1.0,52.0
"Broome County",2014,"Total Units",1.0,53.0
"Broome County",2015,"Total Units",1.0,151.0
"Broome County",2016,"Total Units",1.0,238.0
"Broome County",2017,"Total Units",1.0,358.0
"Broome County",2018,"Total Units",1.0,283.0
"Broome County",2019,"Total Units",1.0,307.0
"Broome County",1999,"Units in Single-Family Structures",2.0,190.0
"Broome County",2000,"Units in Single-Family Structures",2.0,156.0
"Broome County",2001,"Units in Single-Family Structures",2.0,184.0
"Broome County",2002,"Units in Single-Family Structures",2.0,231.0
"Broome County",2003,"Units in Single-Family Structures",2.0,204.0
"Broome County",2004,"Units in Single-Family Structures",2.0,196.0
"Broome County",2005,"Units in Single-Family Structures",2.0,194.0
"Broome County",2006,"Units in Single-Family Structures",2.0,201.0
"Broome County",2007,"Units in Single-Family Structures",2.0,177.0
"Broome County",2008,"Units in Single-Family Structures",2.0,213.0
"Broome County",2009,"Units in Single-Family Structures",2.0,92.0
"Broome County",2010,"Units in Single-Family Structures",2.0,60.0
"Broome County",2011,"Units in Single-Family Structures",2.0,41.0
"Broome County",2012,"Units in Single-Family Structures",2.0,44.0
"Broome County",2013,"Units in Single-Family Structures",2.0,50.0
"Broome County",2014,"Units in Single-Family Structures",2.0,53.0
"Broome County",2015,"Units in Single-Family Structures",2.0,35.0
"Broome County",2016,"Units in Single-Family Structures",2.0,99.0
"Broome County",2017,"Units in Single-Family Structures",2.0,82.0
"Broome County",2018,"Units in Single-Family Structures",2.0,61.0
"Broome County",2019,"Units in Single-Family Structures",2.0,38.0
"Broome County",1999,"Units in All Multi-Family Structures",3.0,62.0
"Broome County",2000,"Units in All Multi-Family Structures",3.0,2.0
"Broome County",2001,"Units in All Multi-Family Structures",3.0,24.0
"Broome County",2002,"Units in All Multi-Family Structures",3.0,59.0
