"Location","Year","Series","Series Code","Permits"
"Adams County",2012,"Units in 5+ Unit Multi-Family Structures",6.0,220.0
"Adams County",2013,"Units in 5+ Unit Multi-Family Structures",6.0,300.0
"Adams County",2014,"Units in 5+ Unit Multi-Family Structures",6.0,6.0
"Adams County",2015,"Units in 5+ Unit Multi-Family Structures",6.0,547.0
"Adams County",2016,"Units in 5+ Unit Multi-Family Structures",6.0,596.0
"Adams County",2017,"Units in 5+ Unit Multi-Family Structures",6.0,569.0
"Adams County",2018,"Units in 5+ Unit Multi-Family Structures",6.0,349.0
"Adams County",2019,"Units in 5+ Unit Multi-Family Structures",6.0,370.0
"Alamosa County",1999,"Total Units",1.0,78.0
"Alamosa County",2000,"Total Units",1.0,54.0
"Alamosa County",2001,"Total Units",1.0,95.0
"Alamosa County",2002,"Total Units",1.0,49.0
"Alamosa County",2003,"Total Units",1.0,36.0
"Alamosa County",2004,"Total Units",1.0,54.0
"Alamosa County",2005,"Total Units",1.0,66.0
"Alamosa County",2006,"Total Units",1.0,51.0
"Alamosa County",2007,"Total Units",1.0,57.0
"Alamosa County",2008,"Total Units",1.0,58.0
"Alamosa County",2009,"Total Units",1.0,30.0
"Alamosa County",2010,"Total Units",1.0,38.0
"Alamosa County",2011,"Total Units",1.0,53.0
"Alamosa County",2012,"Total Units",1.0,60.0
"Alamosa County",2013,"Total Units",1.0,70.0
"Alamosa County",2014,"Total Units",1.0,52.0
"Alamosa County",2015,"Total Units",1.0,26.0
"Alamosa County",2016,"Total Units",1.0,75.0
"Alamosa County",2017,"Total Units",1.0,69.0
"Alamosa County",2018,"Total Units",1.0,44.0
"Alamosa County",2019,"Total Units",1.0,52.0
"Alamosa County",1999,"Units in Single-Family Structures",2.0,78.0
"Alamosa County",2000,"Units in Single-Family Structures",2.0,54.0
"Alamosa County",2001,"Units in Single-Family Structures",2.0,52.0
"Alamosa County",2002,"Units in Single-Family Structures",2.0,35.0
"Alamosa County",2003,"Units in Single-Family Structures",2.0,34.0
"Alamosa County",2004,"Units in Single-Family Structures",2.0,27.0
"Alamosa County",2005,"Units in Single-Family Structures",2.0,36.0
"Alamosa County",2006,"Units in Single-Family Structures",2.0,51.0
"Alamosa County",2007,"Units in Single-Family Structures",2.0,53.0
"Alamosa County",2008,"Units in Single-Family Structures",2.0,29.0
"Alamosa County",2009,"Units in Single-Family Structures",2.0,30.0
"Alamosa County",2010,"Units in Single-Family Structures",2.0,36.0
"Alamosa County",2011,"Units in Single-Family Structures",2.0,31.0
"Alamosa County",2012,"Units in Single-Family Structures",2.0,33.0
"Alamosa County",2013,"Units in Single-Family Structures",2.0,31.0
"Alamosa County",2014,"Units in Single-Family Structures",2.0,34.0
"Alamosa County",2015,"Units in Single-Family Structures",2.0,26.0
"Alamosa County",2016,"Units in Single-Family Structures",2.0,17.0
"Alamosa County",2017,"Units in Single-Family Structures",2.0,20.0
"Alamosa County",2018,"Units in Single-Family Structures",2.0,21.0
"Alamosa County",2019,"Units in Single-Family Structures",2.0,42.0
"Alamosa County",1999,"Units in All Multi-Family Structures",3.0,0
"Alamosa County",2000,"Units in All Multi-Family Structures",3.0,0
"Alamosa County",2001,"Units in All Multi-Family Structures",3.0,43.0
"Alamosa County",2002,"Units in All Multi-Family Structures",3.0,14.0
"Alamosa County",2003,"Units in All Multi-Family Structures",3.0,2.0
"Alamosa County",2004,"Units in All Multi-Family Structures",3.0,27.0
"Alamosa County",2005,"Units in All Multi-Family Structures",3.0,30.0
"Alamosa County",2006,"Units in All Multi-Family Structures",3.0,0
"Alamosa County",2007,"Units in All Multi-Family Structures",3.0,4.0
"Alamosa County",2008,"Units in All Multi-Family Structures",3.0,29.0
"Alamosa County",2009,"Units in All Multi-Family Structures",3.0,0
"Alamosa County",2010,"Units in All Multi-Family Structures",3.0,2.0
"Alamosa County",2011,"Units in All Multi-Family Structures",3.0,22.0
"Alamosa County",2012,"Units in All Multi-Family Structures",3.0,27.0
"Alamosa County",2013,"Units in All Multi-Family Structures",3.0,39.0
"Alamosa County",2014,"Units in All Multi-Family Structures",3.0,18.0
"Alamosa County",2015,"Units in All Multi-Family Structures",3.0,0
"Alamosa County",2016,"Units in All Multi-Family Structures",3.0,58.0
"Alamosa County",2017,"Units in All Multi-Family Structures",3.0,49.0
"Alamosa County",2018,"Units in All Multi-Family Structures",3.0,23.0
"Alamosa County",2019,"Units in All Multi-Family Structures",3.0,10.0
"Alamosa County",1999,"Units in 2-unit Multi-Family Structures",4.0,0
"Alamosa County",2000,"Units in 2-unit Multi-Family Structures",4.0,0
"Alamosa County",2001,"Units in 2-unit Multi-Family Structures",4.0,0
"Alamosa County",2002,"Units in 2-unit Multi-Family Structures",4.0,0
"Alamosa County",2003,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Alamosa County",2004,"Units in 2-unit Multi-Family Structures",4.0,0
"Alamosa County",2005,"Units in 2-unit Multi-Family Structures",4.0,0
"Alamosa County",2006,"Units in 2-unit Multi-Family Structures",4.0,0
"Alamosa County",2007,"Units in 2-unit Multi-Family Structures",4.0,0
"Alamosa County",2008,"Units in 2-unit Multi-Family Structures",4.0,12.0
"Alamosa County",2009,"Units in 2-unit Multi-Family Structures",4.0,0
"Alamosa County",2010,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Alamosa County",2011,"Units in 2-unit Multi-Family Structures",4.0,4.0
"Alamosa County",2012,"Units in 2-unit Multi-Family Structures",4.0,4.0
"Alamosa County",2013,"Units in 2-unit Multi-Family Structures",4.0,6.0
"Alamosa County",2014,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Alamosa County",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"Alamosa County",2016,"Units in 2-unit Multi-Family Structures",4.0,0
"Alamosa County",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"Alamosa County",2018,"Units in 2-unit Multi-Family Structures",4.0,4.0
"Alamosa County",2019,"Units in 2-unit Multi-Family Structures",4.0,10.0
"Alamosa County",1999,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Alamosa County",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Alamosa County",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Alamosa County",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Alamosa County",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Alamosa County",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0
"Alamosa County",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Alamosa County",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Alamosa County",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Alamosa County",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Alamosa County",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Alamosa County",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Alamosa County",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Alamosa County",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Alamosa County",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Alamosa County",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Alamosa County",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Alamosa County",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Alamosa County",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Alamosa County",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0
"Alamosa County",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Alamosa County",1999,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Alamosa County",2000,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Alamosa County",2001,"Units in 5+ Unit Multi-Family Structures",6.0,39.0
"Alamosa County",2002,"Units in 5+ Unit Multi-Family Structures",6.0,14.0
"Alamosa County",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Alamosa County",2004,"Units in 5+ Unit Multi-Family Structures",6.0,24.0
"Alamosa County",2005,"Units in 5+ Unit Multi-Family Structures",6.0,30.0
"Alamosa County",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Alamosa County",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Alamosa County",2008,"Units in 5+ Unit Multi-Family Structures",6.0,17.0
"Alamosa County",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Alamosa County",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Alamosa County",2011,"Units in 5+ Unit Multi-Family Structures",6.0,14.0
"Alamosa County",2012,"Units in 5+ Unit Multi-Family Structures",6.0,19.0
"Alamosa County",2013,"Units in 5+ Unit Multi-Family Structures",6.0,29.0
"Alamosa County",2014,"Units in 5+ Unit Multi-Family Structures",6.0,16.0
"Alamosa County",2015,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Alamosa County",2016,"Units in 5+ Unit Multi-Family Structures",6.0,58.0
"Alamosa County",2017,"Units in 5+ Unit Multi-Family Structures",6.0,49.0
"Alamosa County",2018,"Units in 5+ Unit Multi-Family Structures",6.0,16.0
"Alamosa County",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Arapahoe County",1999,"Total Units",1.0,5799.0
"Arapahoe County",2000,"Total Units",1.0,8140.0
"Arapahoe County",2001,"Total Units",1.0,7935.0
"Arapahoe County",2002,"Total Units",1.0,4805.0
"Arapahoe County",2003,"Total Units",1.0,3356.0
"Arapahoe County",2004,"Total Units",1.0,3848.0
"Arapahoe County",2005,"Total Units",1.0,4022.0
"Arapahoe County",2006,"Total Units",1.0,3534.0
"Arapahoe County",2007,"Total Units",1.0,3881.0
"Arapahoe County",2008,"Total Units",1.0,1764.0
"Arapahoe County",2009,"Total Units",1.0,1172.0
"Arapahoe County",2010,"Total Units",1.0,1279.0
"Arapahoe County",2011,"Total Units",1.0,806.0
"Arapahoe County",2012,"Total Units",1.0,1717.0
"Arapahoe County",2013,"Total Units",1.0,3060.0
"Arapahoe County",2014,"Total Units",1.0,1897.0
"Arapahoe County",2015,"Total Units",1.0,2830.0
"Arapahoe County",2016,"Total Units",1.0,4660.0
"Arapahoe County",2017,"Total Units",1.0,2746.0
"Arapahoe County",2018,"Total Units",1.0,3592.0
"Arapahoe County",2019,"Total Units",1.0,3532.0
"Arapahoe County",1999,"Units in Single-Family Structures",2.0,4182.0
"Arapahoe County",2000,"Units in Single-Family Structures",2.0,4242.0
"Arapahoe County",2001,"Units in Single-Family Structures",2.0,3525.0
"Arapahoe County",2002,"Units in Single-Family Structures",2.0,3288.0
"Arapahoe County",2003,"Units in Single-Family Structures",2.0,2397.0
"Arapahoe County",2004,"Units in Single-Family Structures",2.0,3069.0
"Arapahoe County",2005,"Units in Single-Family Structures",2.0,3183.0
"Arapahoe County",2006,"Units in Single-Family Structures",2.0,2745.0
"Arapahoe County",2007,"Units in Single-Family Structures",2.0,1655.0
"Arapahoe County",2008,"Units in Single-Family Structures",2.0,755.0
"Arapahoe County",2009,"Units in Single-Family Structures",2.0,564.0
"Arapahoe County",2010,"Units in Single-Family Structures",2.0,802.0
"Arapahoe County",2011,"Units in Single-Family Structures",2.0,614.0
"Arapahoe County",2012,"Units in Single-Family Structures",2.0,955.0
"Arapahoe County",2013,"Units in Single-Family Structures",2.0,1206.0
"Arapahoe County",2014,"Units in Single-Family Structures",2.0,1258.0
"Arapahoe County",2015,"Units in Single-Family Structures",2.0,1679.0
"Arapahoe County",2016,"Units in Single-Family Structures",2.0,2016.0
"Arapahoe County",2017,"Units in Single-Family Structures",2.0,2327.0
"Arapahoe County",2018,"Units in Single-Family Structures",2.0,2202.0
"Arapahoe County",2019,"Units in Single-Family Structures",2.0,2386.0
"Arapahoe County",1999,"Units in All Multi-Family Structures",3.0,1617.0
"Arapahoe County",2000,"Units in All Multi-Family Structures",3.0,3898.0
"Arapahoe County",2001,"Units in All Multi-Family Structures",3.0,4410.0
"Arapahoe County",2002,"Units in All Multi-Family Structures",3.0,1517.0
"Arapahoe County",2003,"Units in All Multi-Family Structures",3.0,959.0
"Arapahoe County",2004,"Units in All Multi-Family Structures",3.0,779.0
"Arapahoe County",2005,"Units in All Multi-Family Structures",3.0,839.0
"Arapahoe County",2006,"Units in All Multi-Family Structures",3.0,789.0
"Arapahoe County",2007,"Units in All Multi-Family Structures",3.0,2226.0
"Arapahoe County",2008,"Units in All Multi-Family Structures",3.0,1009.0
"Arapahoe County",2009,"Units in All Multi-Family Structures",3.0,608.0
"Arapahoe County",2010,"Units in All Multi-Family Structures",3.0,477.0
"Arapahoe County",2011,"Units in All Multi-Family Structures",3.0,192.0
"Arapahoe County",2012,"Units in All Multi-Family Structures",3.0,762.0
"Arapahoe County",2013,"Units in All Multi-Family Structures",3.0,1854.0
"Arapahoe County",2014,"Units in All Multi-Family Structures",3.0,639.0
"Arapahoe County",2015,"Units in All Multi-Family Structures",3.0,1151.0
"Arapahoe County",2016,"Units in All Multi-Family Structures",3.0,2644.0
"Arapahoe County",2017,"Units in All Multi-Family Structures",3.0,419.0
"Arapahoe County",2018,"Units in All Multi-Family Structures",3.0,1390.0
"Arapahoe County",2019,"Units in All Multi-Family Structures",3.0,1146.0
