"Location","Year","Series","Series Code","Permits"
"Polk County",2009,"Units in 2-unit Multi-Family Structures",4.0,0
"Polk County",2010,"Units in 2-unit Multi-Family Structures",4.0,4.0
"Polk County",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"Polk County",2012,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Polk County",2013,"Units in 2-unit Multi-Family Structures",4.0,6.0
"Polk County",2014,"Units in 2-unit Multi-Family Structures",4.0,12.0
"Polk County",2015,"Units in 2-unit Multi-Family Structures",4.0,8.0
"Polk County",2016,"Units in 2-unit Multi-Family Structures",4.0,6.0
"Polk County",2017,"Units in 2-unit Multi-Family Structures",4.0,52.0
"Polk County",2018,"Units in 2-unit Multi-Family Structures",4.0,0
"Polk County",2019,"Units in 2-unit Multi-Family Structures",4.0,32.0
"Polk County",1999,"Units in 3- and 4-unit Multi-Family Structures",5.0,76.0
"Polk County",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,42.0
"Polk County",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Polk County",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Polk County",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Polk County",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,132.0
"Polk County",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,106.0
"Polk County",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,29.0
"Polk County",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Polk County",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0
"Polk County",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Polk County",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Polk County",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0
"Polk County",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Polk County",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0
"Polk County",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Polk County",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Polk County",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0
"Polk County",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Polk County",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Polk County",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,24.0
"Polk County",1999,"Units in 5+ Unit Multi-Family Structures",6.0,788.0
"Polk County",2000,"Units in 5+ Unit Multi-Family Structures",6.0,1158.0
"Polk County",2001,"Units in 5+ Unit Multi-Family Structures",6.0,632.0
"Polk County",2002,"Units in 5+ Unit Multi-Family Structures",6.0,528.0
"Polk County",2003,"Units in 5+ Unit Multi-Family Structures",6.0,456.0
"Polk County",2004,"Units in 5+ Unit Multi-Family Structures",6.0,1313.0
"Polk County",2005,"Units in 5+ Unit Multi-Family Structures",6.0,907.0
"Polk County",2006,"Units in 5+ Unit Multi-Family Structures",6.0,1647.0
"Polk County",2007,"Units in 5+ Unit Multi-Family Structures",6.0,352.0
"Polk County",2008,"Units in 5+ Unit Multi-Family Structures",6.0,942.0
"Polk County",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Polk County",2010,"Units in 5+ Unit Multi-Family Structures",6.0,80.0
"Polk County",2011,"Units in 5+ Unit Multi-Family Structures",6.0,70.0
"Polk County",2012,"Units in 5+ Unit Multi-Family Structures",6.0,138.0
"Polk County",2013,"Units in 5+ Unit Multi-Family Structures",6.0,26.0
"Polk County",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Polk County",2015,"Units in 5+ Unit Multi-Family Structures",6.0,28.0
"Polk County",2016,"Units in 5+ Unit Multi-Family Structures",6.0,1134.0
"Polk County",2017,"Units in 5+ Unit Multi-Family Structures",6.0,10.0
"Polk County",2018,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Polk County",2019,"Units in 5+ Unit Multi-Family Structures",6.0,2235.0
"Putnam County",1999,"Total Units",1.0,211.0
"Putnam County",2000,"Total Units",1.0,180.0
"Putnam County",2001,"Total Units",1.0,312.0
"Putnam County",2002,"Total Units",1.0,208.0
"Putnam County",2003,"Total Units",1.0,337.0
"Putnam County",2004,"Total Units",1.0,232.0
"Putnam County",2005,"Total Units",1.0,294.0
"Putnam County",2006,"Total Units",1.0,339.0
"Putnam County",2007,"Total Units",1.0,54.0
"Putnam County",2008,"Total Units",1.0,58.0
"Putnam County",2009,"Total Units",1.0,36.0
"Putnam County",2010,"Total Units",1.0,36.0
"Putnam County",2011,"Total Units",1.0,36.0
"Putnam County",2012,"Total Units",1.0,36.0
"Putnam County",2013,"Total Units",1.0,50.0
"Putnam County",2014,"Total Units",1.0,29.0
"Putnam County",2015,"Total Units",1.0,15.0
"Putnam County",2016,"Total Units",1.0,80.0
"Putnam County",2017,"Total Units",1.0,80.0
"Putnam County",2018,"Total Units",1.0,86.0
"Putnam County",2019,"Total Units",1.0,85.0
"Putnam County",1999,"Units in Single-Family Structures",2.0,151.0
"Putnam County",2000,"Units in Single-Family Structures",2.0,178.0
"Putnam County",2001,"Units in Single-Family Structures",2.0,187.0
"Putnam County",2002,"Units in Single-Family Structures",2.0,176.0
"Putnam County",2003,"Units in Single-Family Structures",2.0,217.0
"Putnam County",2004,"Units in Single-Family Structures",2.0,222.0
"Putnam County",2005,"Units in Single-Family Structures",2.0,292.0
"Putnam County",2006,"Units in Single-Family Structures",2.0,282.0
"Putnam County",2007,"Units in Single-Family Structures",2.0,54.0
"Putnam County",2008,"Units in Single-Family Structures",2.0,58.0
"Putnam County",2009,"Units in Single-Family Structures",2.0,36.0
"Putnam County",2010,"Units in Single-Family Structures",2.0,36.0
"Putnam County",2011,"Units in Single-Family Structures",2.0,36.0
"Putnam County",2012,"Units in Single-Family Structures",2.0,36.0
"Putnam County",2013,"Units in Single-Family Structures",2.0,50.0
"Putnam County",2014,"Units in Single-Family Structures",2.0,29.0
"Putnam County",2015,"Units in Single-Family Structures",2.0,15.0
"Putnam County",2016,"Units in Single-Family Structures",2.0,80.0
"Putnam County",2017,"Units in Single-Family Structures",2.0,80.0
"Putnam County",2018,"Units in Single-Family Structures",2.0,86.0
"Putnam County",2019,"Units in Single-Family Structures",2.0,85.0
"Putnam County",1999,"Units in All Multi-Family Structures",3.0,60.0
"Putnam County",2000,"Units in All Multi-Family Structures",3.0,2.0
"Putnam County",2001,"Units in All Multi-Family Structures",3.0,125.0
"Putnam County",2002,"Units in All Multi-Family Structures",3.0,32.0
"Putnam County",2003,"Units in All Multi-Family Structures",3.0,120.0
"Putnam County",2004,"Units in All Multi-Family Structures",3.0,10.0
"Putnam County",2005,"Units in All Multi-Family Structures",3.0,2.0
"Putnam County",2006,"Units in All Multi-Family Structures",3.0,57.0
"Putnam County",2007,"Units in All Multi-Family Structures",3.0,0
"Putnam County",2008,"Units in All Multi-Family Structures",3.0,0
"Putnam County",2009,"Units in All Multi-Family Structures",3.0,0
"Putnam County",2010,"Units in All Multi-Family Structures",3.0,0
"Putnam County",2011,"Units in All Multi-Family Structures",3.0,0
"Putnam County",2012,"Units in All Multi-Family Structures",3.0,0
"Putnam County",2013,"Units in All Multi-Family Structures",3.0,0
"Putnam County",2014,"Units in All Multi-Family Structures",3.0,0
"Putnam County",2015,"Units in All Multi-Family Structures",3.0,0
"Putnam County",2016,"Units in All Multi-Family Structures",3.0,0
"Putnam County",2017,"Units in All Multi-Family Structures",3.0,0
"Putnam County",2018,"Units in All Multi-Family Structures",3.0,0
"Putnam County",2019,"Units in All Multi-Family Structures",3.0,0
"Putnam County",1999,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2000,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Putnam County",2001,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2002,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2003,"Units in 2-unit Multi-Family Structures",4.0,0
"Putnam County",2004,"Units in 2-unit Multi-Family Structures",4.0,0
