"Location","Year","Series","Series Code","Permits"
"Aleutians West Census Area",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians West Census Area",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians West Census Area",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians West Census Area",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians West Census Area",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians West Census Area",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians West Census Area",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians West Census Area",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians West Census Area",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians West Census Area",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians West Census Area",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians West Census Area",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians West Census Area",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians West Census Area",1999,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians West Census Area",2000,"Units in 5+ Unit Multi-Family Structures",6.0,32.0
"Aleutians West Census Area",2001,"Units in 5+ Unit Multi-Family Structures",6.0,15.0
"Aleutians West Census Area",2002,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians West Census Area",2003,"Units in 5+ Unit Multi-Family Structures",6.0,5.0
"Aleutians West Census Area",2004,"Units in 5+ Unit Multi-Family Structures",6.0,5.0
"Aleutians West Census Area",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians West Census Area",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians West Census Area",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians West Census Area",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians West Census Area",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians West Census Area",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians West Census Area",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians West Census Area",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians West Census Area",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians West Census Area",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians West Census Area",2015,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians West Census Area",2016,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians West Census Area",2017,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians West Census Area",2018,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians West Census Area",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
